0,00,0000,0100,1010,63,65,53,81,67,70,62,58,58,53,66,65,64,78,60,61
0,00,0000,0100,1011,62,64,63,57,74,81,62,61,82,50,54,57,72,65,53,67
0,00,0000,0100,1100,71,63,62,76,66,63,76,70,68,77,67,51,53,44,66,51
0,00,0000,0100,1101,72,75,61,58,68,70,54,72,63,52,68,60,62,61,66,62
0,00,0000,0100,1110,71,66,67,58,68,60,47,55,74,61,68,74,86,53,60,56
0,00,0000,0100,1111,68,69,83,57,65,65,66,72,65,58,58,64,61,59,57,57
0,00,0000,0101,0000,64,69,56,70,64,71,64,54,64,66,71,62,57,63,57,72
0,00,0000,0101,0001,68,63,80,54,57,65,71,69,58,54,63,53,67,70,62,70
0,00,0000,0101,0010,68,61,69,59,55,73,60,68,65,68,52,64,55,70,67,70
0,00,0000,0101,0011,76,56,71,49,50,69,61,66,73,54,55,66,65,69,70,74
0,00,0000,0101,0100,69,67,53,58,47,55,59,66,71,69,65,72,69,75,74,55
0,00,0000,0101,0101,50,83,65,56,67,51,69,69,64,62,72,77,68,54,62,55
0,00,0000,0101,0110,76,59,59,68,54,57,66,58,63,67,68,66,58,57,72,76
0,00,0000,0101,0111,48,55,69,67,71,62,63,56,75,66,65,59,70,66,73,59
0,00,0000,0101,1000,57,69,68,60,70,58,85,72,55,59,61,69,58,63,64,56
0,00,0000,0101,1001,60,63,86,63,63,58,59,67,66,67,67,61,65,53,69,57
0,00,0000,0101,1010,64,58,80,55,63,68,65,71,62,55,57,55,58,71,71,71
0,00,0000,0101,1011,52,60,59,61,70,77,63,61,66,74,62,65,57,62,63,72
0,00,0000,0101,1100,71,64,74,67,68,68,64,48,64,59,64,57,61,55,66,74
0,00,0000,0101,1101,70,53,61,60,73,57,57,79,54,58,78,55,62,78,71,58
0,00,0000,0101,1110,60,59,67,66,67,53,65,79,55,70,70,52,78,67,55,61
0,00,0000,0101,1111,55,62,57,60,53,67,73,78,66,77,63,71,63,65,59,55
0,00,0000,0110,0000,59,48,62,71,66,64,54,55,66,57,71,71,79,60,70,71
0,00,0000,0110,0001,58,51,77,66,66,53,73,61,53,58,71,62,55,75,73,72
0,00,0000,0110,0010,67,60,34,48,62,69,82,76,70,80,58,58,50,83,75,52
0,00,0000,0110,0011,64,52,65,34,71,63,59,56,80,77,52,67,86,70,66,62
0,00,0000,0110,0100,66,59,57,73,44,54,68,63,65,74,66,65,58,60,68,84
0,00,0000,0110,0101,51,62,60,63,76,59,61,68,71,61,72,63,62,57,77,61
0,00,0000,0110,0110,64,72,66,56,68,59,34,63,64,89,52,71,69,63,73,61
0,00,0000,0110,0111,79,59,61,56,70,78,67,28,64,57,74,71,67,64,64,65
0,00,0000,0110,1000,54,66,66,78,59,60,48,80,42,69,64,64,62,72,67,73
0,00,0000,0110,1001,67,59,75,66,79,65,58,57,68,45,64,74,67,50,67,63
0,00,0000,0110,1010,68,52,60,59,82,79,57,58,83,66,40,65,72,57,66,60
0,00,0000,0110,1011,63,79,69,66,72,67,62,64,68,69,59,52,57,61,60,56
0,00,0000,0110,1100,63,60,68,84,63,61,70,65,63,67,69,66,36,58,72,59
0,00,0000,0110,1101,61,57,67,72,63,51,69,78,58,59,65,74,62,43,66,79
0,00,0000,0110,1110,72,66,66,76,68,62,69,72,63,53,67,68,51,84,38,49
0,00,0000,0110,1111,70,67,58,57,60,58,69,60,58,72,85,66,64,74,67,39
0,00,0000,0111,0000,31,55,63,58,75,57,66,60,66,66,54,64,74,69,72,94
0,00,0000,0111,0001,58,52,69,70,64,55,50,75,78,58,53,62,59,58,87,76
0,00,0000,0111,0010,58,70,34,76,69,58,61,69,74,52,77,67,60,80,58,61
0,00,0000,0111,0011,65,66,58,40,75,62,67,86,72,50,68,63,76,66,53,57
0,00,0000,0111,0100,62,57,69,60,42,51,53,80,52,59,68,97,84,66,62,62
0,00,0000,0111,0101,69,56,63,50,68,30,81,79,57,60,72,68,71,66,65,69
0,00,0000,0111,0110,64,46,74,46,60,79,52,65,66,80,70,72,62,46,74,68
0,00,0000,0111,0111,71,57,77,68,67,74,63,36,75,46,60,69,55,68,74,64
0,00,0000,0111,1000,66,67,64,54,58,58,57,85,45,73,60,59,76,63,72,67
0,00,0000,0111,1001,64,81,53,53,53,69,74,56,64,37,55,96,59,70,72,68
0,00,0000,0111,1010,63,47,79,70,56,70,75,66,65,74,36,66,64,61,72,60
0,00,0000,0111,1011,61,81,82,67,77,61,53,60,69,63,51,44,69,62,56,68
0,00,0000,0111,1100,66,66,62,75,67,59,55,65,72,64,62,60,43,65,78,65
0,00,0000,0111,1101,68,75,68,58,57,67,61,57,52,72,62,70,79,41,67,70
0,00,0000,0111,1110,64,78,62,63,70,60,67,71,58,65,57,62,56,69,43,79
0,00,0000,0111,1111,66,74,58,71,78,54,62,70,57,63,62,60,64,77,69,39
0,00,0000,1000,0000,47,77,66,79,48,58,70,53,60,68,51,77,78,60,60,72
0,00,0000,1000,0001,81,52,63,71,63,75,69,65,59,73,53,52,76,62,57,53
0,00,0000,1000,0010,60,70,60,59,65,64,69,84,59,74,62,62,57,50,68,61
0,00,0000,1000,0011,71,48,58,67,64,66,57,77,56,68,61,63,72,56,74,66
0,00,0000,1000,0100,73,64,68,56,61,55,63,71,61,64,67,69,54,70,66,62
0,00,0000,1000,0101,59,70,57,67,60,56,79,76,67,64,66,69,72,52,59,51
0,00,0000,1000,0110,75,59,77,63,72,61,62,63,51,48,66,67,62,58,81,59
0,00,0000,1000,0111,66,57,60,62,50,72,75,46,77,73,65,50,85,57,75,54
0,00,0000,1000,1000,54,57,70,83,59,73,83,64,69,54,51,62,70,45,53,77
0,00,0000,1000,1001,60,59,62,62,70,66,66,71,60,59,47,78,68,61,68,67
0,00,0000,1000,1010,62,68,64,64,64,63,53,57,80,51,61,65,63,73,72,64
0,00,0000,1000,1011,62,61,76,53,54,55,59,65,57,80,67,48,66,60,81,80
0,00,0000,1000,1100,57,64,75,70,63,63,78,56,51,61,56,55,70,73,61,71
0,00,0000,1000,1101,50,66,65,61,68,64,73,66,63,56,57,66,61,68,69,71
0,00,0000,1000,1110,55,64,55,78,75,53,81,60,77,52,66,60,57,73,64,54
0,00,0000,1000,1111,45,50,64,72,65,70,79,68,67,58,84,67,61,51,61,62
0,00,0000,1001,0000,52,67,72,56,75,52,72,59,58,66,73,65,64,71,53,69
0,00,0000,1001,0001,74,56,68,64,50,58,62,67,74,66,74,57,56,69,67,62
0,00,0000,1001,0010,63,57,55,59,62,65,52,71,63,74,69,75,65,54,76,64
0,00,0000,1001,0011,62,69,76,63,61,64,61,58,59,62,64,76,72,57,54,66
0,00,0000,1001,0100,84,68,61,69,63,80,50,51,60,51,65,68,71,63,69,51
0,00,0000,1001,0101,60,58,66,64,69,67,66,71,57,58,61,73,60,56,56,82
0,00,0000,1001,0110,56,61,58,65,56,75,61,62,52,66,71,77,66,56,80,62
0,00,0000,1001,0111,48,53,68,77,72,64,64,60,50,74,58,78,71,60,54,73
0,00,0000,1001,1000,64,53,68,61,64,74,81,56,58,58,67,68,76,66,54,56
0,00,0000,1001,1001,55,67,60,67,65,68,75,66,65,56,55,60,71,57,64,73
0,00,0000,1001,1010,68,66,55,69,61,57,68,80,62,61,63,78,64,55,57,60
0,00,0000,1001,1011,61,70,62,55,68,56,59,57,73,61,66,57,71,73,64,71
0,00,0000,1001,1100,49,58,73,79,70,60,59,54,64,68,83,63,50,64,70,60
0,00,0000,1001,1101,52,45,59,58,63,86,66,54,74,74,64,61,67,68,61,72
0,00,0000,1001,1110,67,51,61,70,67,58,68,53,57,81,70,71,63,57,65,65
0,00,0000,1001,1111,84,79,60,56,64,69,57,63,75,56,64,57,65,57,61,57
0,00,0000,1010,0000,48,51,47,56,71,61,52,62,61,76,61,62,67,78,74,97
0,00,0000,1010,0001,67,46,60,49,60,62,75,62,75,53,58,57,69,68,78,85
0,00,0000,1010,0010,56,65,35,57,71,81,47,64,71,84,67,61,66,53,63,83
0,00,0000,1010,0011,68,55,70,44,65,58,70,63,67,65,67,71,67,66,65,63
0,00,0000,1010,0100,56,67,68,71,42,63,51,67,67,67,61,80,61,59,66,78
0,00,0000,1010,0101,77,55,71,71,73,46,62,48,72,57,71,70,58,61,63,69
0,00,0000,1010,0110,59,65,78,66,64,56,41,73,70,73,56,58,69,75,58,63
0,00,0000,1010,0111,63,67,55,68,60,56,53,47,79,70,82,76,56,70,60,62
0,00,0000,1010,1000,56,73,63,58,75,74,75,78,42,52,65,56,67,68,62,60
0,00,0000,1010,1001,59,54,76,72,54,72,85,56,58,44,58,65,68,65,74,64
0,00,0000,1010,1010,65,61,62,63,68,68,64,74,67,61,44,56,57,71,65,78
0,00,0000,1010,1011,71,82,59,61,71,70,72,67,70,59,63,36,70,60,65,48
0,00,0000,1010,1100,64,77,63,68,64,64,71,68,62,56,53,61,53,67,75,58
0,00,0000,1010,1101,57,75,93,72,57,50,72,62,59,57,59,73,67,57,64,50
0,00,0000,1010,1110,79,80,51,64,65,64,76,58,60,70,52,67,73,67,42,56
0,00,0000,1010,1111,85,62,71,61,82,70,67,54,58,55,63,60,60,68,72,36
0,00,0000,1011,0000,51,70,65,73,73,81,60,55,51,71,68,71,46,57,51,81
0,00,0000,1011,0001,63,43,58,68,61,64,58,76,57,69,55,74,64,63,76,75
0,00,0000,1011,0010,46,70,39,72,58,68,73,71,63,72,62,61,63,82,64,60
0,00,0000,1011,0011,69,71,71,43,65,57,71,57,49,68,67,61,69,73,60,73
0,00,0000,1011,0100,71,66,66,59,39,66,58,63,83,70,53,81,65,70,54,60
0,00,0000,1011,0101,65,79,72,58,59,41,99,59,44,56,79,53,63,80,49,68
0,00,0000,1011,0110,78,65,55,57,70,65,41,79,60,82,74,68,55,69,52,54
0,00,0000,1011,0111,79,54,61,54,76,82,67,42,64,68,65,61,68,58,70,55
0,00,0000,1011,1000,48,58,74,60,64,56,66,83,34,79,51,63,76,78,75,59
0,00,0000,1011,1001,67,78,66,69,54,61,81,61,62,39,80,58,72,60,52,64
0,00,0000,1011,1010,59,70,62,60,51,82,71,65,80,50,36,57,69,77,53,82
0,00,0000,1011,1011,71,55,65,62,75,75,53,65,64,58,62,56,59,51,73,80
0,00,0000,1011,1100,63,64,56,67,68,79,74,55,68,57,59,59,46,54,79,76
0,00,0000,1011,1101,75,60,72,55,69,69,62,65,61,67,46,66,68,42,84,63
0,00,0000,1011,1110,55,78,59,71,57,66,67,56,77,58,72,67,54,59,54,74
0,00,0000,1011,1111,60,81,64,62,59,68,62,54,60,87,56,89,50,64,70,38
0,00,0000,1100,0000,40,74,55,57,59,58,56,71,53,68,65,71,66,76,73,82
0,00,0000,1100,0001,58,43,63,72,66,63,58,58,60,67,70,60,82,72,75,57
0,00,0000,1100,0010,42,65,50,58,63,70,59,71,63,66,48,73,68,83,62,83
0,00,0000,1100,0011,56,56,57,54,61,57,69,64,76,72,56,68,72,55,77,74
0,00,0000,1100,0100,63,65,57,60,50,62,61,47,75,69,64,62,71,66,76,76
0,00,0000,1100,0101,75,50,64,78,68,32,58,59,61,67,74,88,71,55,57,67
0,00,0000,1100,0110,78,59,59,70,66,62,43,59,55,74,52,71,75,76,60,65
0,00,0000,1100,0111,70,76,71,58,70,61,66,32,82,79,54,64,63,54,70,54
0,00,0000,1100,1000,61,73,51,69,67,85,51,72,44,63,67,61,65,61,67,67
0,00,0000,1100,1001,72,69,50,59,59,80,92,58,69,40,52,81,64,59,65,55
0,00,0000,1100,1010,61,73,67,62,56,73,65,68,67,58,50,51,58,69,69,77
0,00,0000,1100,1011,68,59,66,58,81,56,70,69,58,69,70,41,70,52,74,63
0,00,0000,1100,1100,59,57,61,97,66,61,53,72,65,68,71,70,41,59,63,61
0,00,0000,1100,1101,68,70,72,66,55,72,63,63,60,65,73,61,72,56,55,53
0,00,0000,1100,1110,60,72,72,63,70,56,64,59,68,69,64,67,68,68,42,62
0,00,0000,1100,1111,70,69,65,65,67,70,71,62,61,62,49,66,69,70,55,53
0,00,0000,1101,0000,35,63,71,75,71,59,71,61,66,57,67,68,60,43,64,93
0,00,0000,1101,0001,69,51,68,60,60,54,64,64,59,91,68,59,56,61,77,63
0,00,0000,1101,0010,59,65,42,74,58,72,66,70,60,52,82,58,63,96,66,41
0,00,0000,1101,0011,50,70,88,47,62,61,70,75,69,59,50,75,63,70,59,56
0,00,0000,1101,0100,68,69,72,48,31,72,80,72,70,56,68,77,63,61,57,60
0,00,0000,1101,0101,73,69,74,60,72,46,58,73,47,60,71,70,69,63,56,63
0,00,0000,1101,0110,63,61,74,59,87,48,41,59,66,71,76,62,62,58,72,65
0,00,0000,1101,0111,66,62,68,64,72,67,69,45,64,60,55,63,57,75,75,62
0,00,0000,1101,1000,51,72,80,50,70,71,62,89,37,80,53,60,76,51,68,54
0,00,0000,1101,1001,69,66,67,59,67,48,66,61,68,40,73,68,63,81,61,67
0,00,0000,1101,1010,69,70,56,73,60,81,57,59,70,68,55,60,59,67,69,51
0,00,0000,1101,1011,71,68,57,56,80,62,59,56,52,67,67,50,74,73,75,57
0,00,0000,1101,1100,69,51,60,77,59,74,69,53,75,67,70,57,46,66,72,59
0,00,0000,1101,1101,67,63,101,59,66,74,58,73,52,76,62,61,55,37,58,62
0,00,0000,1101,1110,50,82,65,71,61,48,71,68,58,68,57,69,66,82,55,53
0,00,0000,1101,1111,76,54,78,63,70,73,60,71,73,69,57,74,63,50,60,33
0,00,0000,1110,0000,23,53,64,59,73,57,62,66,63,64,60,67,84,68,70,91
0,00,0000,1110,0001,74,17,51,59,74,56,67,59,71,54,79,62,63,78,87,73
0,00,0000,1110,0010,60,60,25,49,72,63,64,61,58,82,63,72,80,80,64,71
0,00,0000,1110,0011,55,57,64,18,69,55,59,66,73,64,69,64,99,60,71,81
0,00,0000,1110,0100,56,59,61,71,18,62,68,66,53,80,74,98,60,71,66,61
0,00,0000,1110,0101,66,61,63,68,58,19,68,61,70,73,98,64,66,50,75,64
0,00,0000,1110,0110,51,69,66,52,66,67,22,56,79,100,70,76,64,77,51,58
0,00,0000,1110,0111,75,63,56,57,62,58,60,14,87,74,67,62,74,66,82,67
0,00,0000,1110,1000,45,65,55,81,54,70,73,115,19,67,47,64,63,64,72,70
0,00,0000,1110,1001,69,63,69,57,52,68,86,72,78,23,69,58,69,63,64,64
0,00,0000,1110,1010,93,73,57,66,64,78,56,84,62,57,15,71,70,52,51,75
0,00,0000,1110,1011,69,56,69,58,94,70,89,60,70,65,57,19,70,49,68,61
0,00,0000,1110,1100,64,77,66,85,58,77,69,70,65,61,70,68,25,61,53,55
0,00,0000,1110,1101,72,63,91,86,59,55,69,87,58,48,82,64,60,19,52,59
0,00,0000,1110,1110,59,95,65,85,59,68,67,55,69,75,55,73,54,65,18,62
0,00,0000,1110,1111,84,62,71,77,86,62,88,55,73,59,63,53,64,58,50,19
0,00,0000,1111,0000,13,71,68,59,81,67,83,56,78,70,58,50,51,54,66,99
0,00,0000,1111,0001,73,31,67,78,50,81,47,68,78,66,64,59,58,64,86,54
0,00,0000,1111,0010,72,68,14,72,60,70,66,56,71,49,70,79,53,99,66,59
0,00,0000,1111,0011,61,67,51,22,66,66,61,78,68,52,70,74,94,58,72,64
0,00,0000,1111,0100,74,84,57,64,21,78,65,70,63,40,63,91,68,72,52,62
0,00,0000,1111,0101,65,65,54,72,64,20,75,76,64,70,83,72,54,70,54,66
0,00,0000,1111,0110,77,62,64,69,59,65,21,80,59,94,57,50,67,66,70,64
0,00,0000,1111,0111,69,64,77,69,55,59,87,15,87,52,56,70,56,62,77,69
0,00,0000,1111,1000,58,74,63,55,56,65,50,93,25,81,57,65,80,80,61,61
0,00,0000,1111,1001,74,71,58,73,56,78,101,51,72,19,63,66,61,64,59,58
0,00,0000,1111,1010,58,60,63,66,59,84,72,60,76,53,14,63,81,69,78,68
0,00,0000,1111,1011,62,78,63,68,91,64,63,59,56,73,82,16,61,53,69,66
0,00,0000,1111,1100,69,56,54,79,74,71,53,58,80,60,60,63,21,79,69,78
0,00,0000,1111,1101,50,59,88,54,59,93,60,57,65,71,69,78,61,21,75,64
0,00,0000,1111,1110,65,112,67,56,70,53,61,61,50,57,73,72,73,55,21,78
0,00,0000,1111,1111,87,71,76,79,62,61,60,69,65,59,59,56,62,63,72,23
0,00,0001,0000,0000,18,85,47,88,40,108,36,84,38,84,42,91,44,92,52,75
0,00,0001,0000,0001,95,10,96,39,69,46,90,53,109,39,82,27,89,40,86,54
0,00,0001,0000,0010,45,97,13,72,40,93,53,90,37,98,42,105,31,87,37,84
0,00,0001,0000,0011,101,47,93,18,85,38,92,35,83,33,90,44,78,48,95,44
0,00,0001,0000,0100,48,99,41,92,17,102,43,91,29,97,45,93,41,67,36,83
0,00,0001,0000,0101,101,38,78,44,83,14,86,37,78,50,99,41,110,47,76,42
0,00,0001,0000,0110,39,103,39,91,46,95,10,80,44,94,48,94,46,74,43,78
0,00,0001,0000,0111,94,35,81,36,82,49,93,10,76,43,94,49,95,48,92,47
0,00,0001,0000,1000,39,102,51,76,43,79,51,89,12,85,48,87,40,102,32,88
0,00,0001,0000,1001,96,36,78,53,81,37,97,38,108,12,92,37,79,47,82,51
0,00,0001,0000,1010,39,82,48,87,48,76,42,84,37,101,12,101,46,86,45,90
0,00,0001,0000,1011,75,47,101,49,98,34,96,53,89,37,80,13,92,50,78,32
0,00,0001,0000,1100,33,76,45,87,41,89,39,96,36,93,46,98,26,93,45,81
0,00,0001,0000,1101,91,35,85,38,92,40,83,41,91,48,95,54,75,15,97,44
0,00,0001,0000,1110,35,94,35,97,43,92,25,98,37,89,46,81,45,100,14,93
0,00,0001,0000,1111,92,40,92,52,92,33,108,42,81,40,94,35,94,45,71,13
0,00,0001,0001,0000,13,45,82,90,84,102,48,43,82,86,32,50,32,47,98,90
0,00,0001,0001,0001,41,8,96,93,95,95,38,39,87,98,45,47,36,45,72,89
0,00,0001,0001,0010,77,95,6,45,44,54,94,91,39,44,102,90,70,90,36,47
0,00,0001,0001,0011,77,94,37,10,38,42,81,95,42,45,89,93,87,99,51,44
0,00,0001,0001,0100,83,79,46,44,4,39,82,91,42,43,89,98,99,103,42,40
0,00,0001,0001,0101,94,78,47,48,52,8,94,88,36,35,81,80,87,87,49,60
0,00,0001,0001,0110,44,43,95,88,101,78,9,36,91,76,35,49,54,34,96,95
0,00,0001,0001,0111,34,49,101,93,88,85,46,7,92,94,37,52,41,35,92,78
0,00,0001,0001,1000,103,91,50,41,41,46,81,92,6,44,87,100,95,65,42,40
0,00,0001,0001,1001,82,111,49,39,39,41,81,83,43,18,91,80,89,98,37,43
0,00,0001,0001,1010,44,44,73,89,100,94,42,39,78,92,4,49,39,36,100,101
0,00,0001,0001,1011,49,42,96,87,91,85,41,37,99,79,41,13,39,31,99,95
0,00,0001,0001,1100,30,33,90,90,96,85,45,48,84,101,44,40,8,43,94,93
0,00,0001,0001,1101,40,48,94,82,103,88,51,52,79,97,47,38,36,8,72,89
0,00,0001,0001,1110,84,97,43,34,45,47,98,74,40,37,88,99,106,86,7,39
0,00,0001,0001,1111,82,108,35,39,37,35,95,95,44,50,82,111,83,77,43,8
0,00,0001,0010,0000,39,67,68,56,71,45,76,64,72,45,79,52,58,69,65,98
0,00,0001,0010,0001,56,46,59,63,59,46,68,82,63,58,63,67,68,82,93,51
0,00,0001,0010,0010,70,61,51,66,73,48,65,59,60,80,66,48,64,81,76,56
0,00,0001,0010,0011,55,65,64,48,54,75,62,52,54,66,58,76,85,72,69,69
0,00,0001,0010,0100,70,52,70,63,47,76,66,53,71,64,69,86,55,53,73,56
0,00,0001,0010,0101,52,76,66,74,54,48,44,66,69,63,72,67,69,64,63,77
0,00,0001,0010,0110,78,73,56,55,58,41,60,58,54,86,90,76,70,60,57,52
0,00,0001,0010,0111,72,65,48,53,45,67,71,56,103,70,50,71,67,78,54,54
0,00,0001,0010,1000,73,60,67,61,80,66,64,96,38,62,58,39,57,67,67,69
0,00,0001,0010,1001,41,62,59,64,62,70,98,69,76,59,56,67,52,62,55,72
0,00,0001,0010,1010,67,61,64,58,74,101,70,65,66,51,49,69,62,57,63,47
0,00,0001,0010,1011,57,86,45,60,87,70,64,73,67,55,66,45,68,65,56,60
0,00,0001,0010,1100,75,46,69,98,45,52,70,65,48,66,85,68,43,63,77,54
0,00,0001,0010,1101,61,75,100,52,57,59,62,66,57,67,68,77,68,39,47,69
0,00,0001,0010,1110,74,92,69,67,69,45,63,54,74,71,63,53,71,59,49,51
0,00,0001,0010,1111,87,73,52,63,61,81,41,56,58,80,68,65,53,67,75,44
0,00,0001,0011,0000,33,72,46,67,67,60,73,55,48,61,70,59,75,78,68,92
0,00,0001,0011,0001,63,44,67,75,39,59,57,78,62,60,50,79,58,81,84,68
0,00,0001,0011,0010,77,47,39,59,69,56,76,56,78,72,62,47,69,83,72,62
0,00,0001,0011,0011,52,63,54,38,72,68,56,77,63,65,59,61,93,73,66,64
0,00,0001,0011,0100,69,63,67,65,45,53,69,47,76,55,69,96,78,50,63,59
0,00,0001,0011,0101,54,47,65,69,58,38,64,64,72,70,92,75,64,58,59,75
0,00,0001,0011,0110,63,64,66,61,51,67,50,53,53,99,67,63,78,61,64,64
